folio;folioArmstrong;presi;nnot;prensa;yr;mes;inicio;fin;duracion;ddpp;leg;bboo;id_legb;inst;min;ciuur4;ciuur3;ciuur2;trabemp;rangoemp;org;orgb;tc;externo;extgeo;reg1;reg2;reg3;com1;lat1;long1;com2;lat2;long2;com3;lat3;long3;dem1;dem2;dem3;dem4;dem5;tactica1;tactica2;tactica3;tactica4;tactica5;lockout;blanco1;blanco2;blanco3;poli;enfrentamiento;arresto;heridos;neg;dis_sin_enf;fuerza_pol;bomb;carros;n_det;muertos;n_muertos;aliado1;central1;aliado2;central2;aliado3;central3;autoridad;dhtp;acuerdo;cod;Comentarios;dem.antigua;
2322;;3;1;1;2016;11;2016-11-15;2016-11-16;2,0;2,0;2;2;;5;;;13;10;19125;3;8;;;0;3;;;;;;;;;;;;;1;;;;;1;2;21;;;0;6;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;En la noticia sólo menciona a laregión de La Araucanía, sin embargo fue un paro nacional. Los datos de la noticia se encontraron en http://www.noticiaslosrios.cl/2016/11/14/fundacion-integra-inicia-paro-nacional-48-horas/ ;;
2323;;3;1;1;2016;11;2016-11-16;2016-11-24;9,0;7,0;1;1;;1;;;13;10;170;8;1;;70;0;1;8;;;8106;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;490,0;;;;;
2324;;3;1;1;2016;11;2016-11-16;2016-11-21;6,0;4,0;1;2;;1;;;9;7;954;10;4;;123;0;2;13;5;;13118;;;5101;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;492,0;;;;;
2325;;3;1;2;2016;11;2016-11-16;2016-11-16;1,0;1,0;2;2;;5;;;12;9;;;8;;;0;1;14;;;14101;;;;;;;;;6;7;10;;;4;;;;;0;6;3;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;;;
2326;;3;1;2;2016;11;2016-11-16;2016-11-16;0,1;0,1;2;2;;8;;;2;1;;;3;;80;0;1;3;;;03102;;;;;;;;;13;;;;;21;;;;;0;4;3;;1;0;0;0;0;1;0;0;0;;0;;;;;;;;0;10,4;;5;;;
2327;;3;1;1;2016;11;2016-11-16;2016-11-16;1,0;0,5;2;2;;8;;;9;7;;;7;;;0;1;13;;;13101;;;;;;;;;13;20;;;;3;;;;;0;3;7;;1;0;0;0;0;0;0;0;0;;0;;;;;;;;0;#VALOR!;;6;taxistas con uber y cabify;;
2328;;3;0;;2016;11;2016-11-19;2016-12-01;13,0;9,0;1;1;;1;;;14;12;;;4;;9;0;1;13;;;13114;;;;;;;;;;;;;;;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;81,0;;;;;
2329;;3;1;1;2016;11;2016-11-19;2016-11-19;1,0;1,0;2;2;;1;;;1;1;;;1;;200;0;2;8;9;;;;;;;;;;;5;;;;;;;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;7;;;;;;0;200,0;;5;Paro por ataques a contratistas por conflicto en zona mapuche. Apoyo de CORMA y Sociedad de Fomento Agrícola;;
2330;;3;1;4;2016;11;2016-11-21;2016-11-29;10,0;8,0;1;1;;1;;;4;3;137;9;1;;51;0;1;1;;;1101;;;;;;;;;1;;;;;4;2;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;0;;0;;0;0;408,0;;0;;;
2331;;3;1;2;2016;11;2016-11-21;2016-11-21;1,0;1,0;2;2;;41;;;15;12;;;0;;30;1;1;12;;;12101;;;;;;;;;17;;;;;4;;;;;0;5;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;30,0;;5;Protesta trabajadores aseo frente a Municipio por término de contrato (fin licitación);;
2332;;3;1;1;2016;11;2016-11-23;;;;1;2;;1;;;9;7;;11;1;;;1;1;9;;;09206;;;;;;;;;1;5;6;8;;;;;;;0;2;;;0;0;0;0;0;0;0;0;0;;0;;5;5;;;;;0;0,0;;5;Dice es legal, pero no aparece en la base de la DT. Se codifó CIUU de acuerdo al área al que pertenecen los trabajadores en huelga (transporte);;
2333;;3;0;;2016;12;2016-11-23;2016-12-28;36,0;26,0;1;2;;1;;;4;3;170;11;3;;69;0;1;13;;;13301;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;1794,0;;;;;
2334;;3;1;1;2016;12;2016-11-23;2016-12-09;14,0;10,0;1;1;;1;;;6;5;2655;13;1;;228;0;1;2;;;2102;;;;;;;;;17;1;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;0;;0;;0;0;2280,0;;0;;;
2335;;3;1;1;2016;11;2016-11-23;;;;2;2;;5;;;12;9;3886;1;8;;;0;1;8;;;08101;;;;;;;;;7;8;20;;;24;;;;;0;6;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;Denuncian conflictos con el gremio Frente de Trabajadores de SENAME (habría diferencias de remuneración por la cercanía de esta a partidos políticos);;
2336;;3;3;1;2016;12;2016-11-24;2016-12-07;14,0;10,0;1;2;;1;;;7;6;266;13;4;;108;0;1;13;;;13125;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;1080,0;;;;;
2337;;3;1;1;2016;11;2016-11-25;2016-11-25;0,38;0,38;2;2;;8;;;9;7;;;7;;;0;1;13;;;13101;;;;;;;;;13;;;;;3;;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;5;5;;;;;2;#VALOR!;;6;"se mencionan ""cientos de taxis""";;
2338;;3;1;2;2016;11;2016-11-26;2016-12-01;6,0;4,0;2;2;;1;;;3;2;2773;13;6;;1500;1;1;5;;;05301;;;;;;;;;1;11;;;;21;41;25;26;;0;2;;;0;0;0;0;0;0;0;0;0;;0;;6;;;;;;1;6000,0;;5;No aparece fecha de término. La última noiticia es del 29-11. Apoyo diputados Boric y Jackson;;
2339;;3;1;1;2016;11;2016-11-27;2016-12-06;11,0;8,0;2;2;;3;;;9;7;;;3;;500;0;1;1;;;1101;;;;;;;;;18;;;;;21;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;4000,0;;6;información de fin de huelga: http://www.soychile.cl/Iquique/Sociedad/2016/12/08/434244/Cargadores-depusieron-el-paro-de-Zofri-tras-una-semana-de-huelga-indefinida.aspx;;
2340;;3;2;1;2016;12;2016-11-28;2017-01-05;39,0;29,0;1;1;;1;;;7;6;745;13;4;;43;0;1;13;;;13114;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;5;5;;;;;0;1247,0;;;;;
2341;;3;0;;2016;12;2016-11-29;2016-12-27;29,0;21,0;1;2;;1;;;4;3;209;12;10;;65;0;1;13;;;13102;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;1365,0;;;;;
2342;;3;1;1;2016;11;2016-11-29;2016-11-30;2,0;2,0;2;2;;43;;;13;10;;;8;;;0;1;5;;;05109;;;;;;;;;1;7;18;;;1;4;;;;0;6;3;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;Huelga por cambio sistema financiamiento, homologación sueldos JUNJI- INTEGRA, vacaciones;;
2343;;3;2;2;2016;11;2016-11-30;2016-11-30;1,0;1,0;1;3;;1;;;3;2;469;11;4;;39;1;1;5;;;5301;;;;;;;;;1;;;;;21;;;;;0;2;;;0;0;0;0;0;0;0;0;0;;0;;5;5;;;;;0;39,0;;;El aliado es la CTC;;
2344;;3;1;1;2016;11;2016-11-30;2016-11-30;1,0;1,0;2;2;;2;;;9;7;;;8;;;0;1;10;;;10101;;;;;;;;;17;;;;;;;;;;0;3;4;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;"Protesta por tratos a microbuseros, por falta de fiscalización a ""transporte pirata"" por parte del Ministerio de Transportes";;
2345;;3;1;1;2016;11;2016-11-30;2016-11-30;1,0;1,0;2;2;;2;;;9;7;;;11;;;0;1;10;;;10101;;;;;;;;;17;1;;;;;;;;;0;4;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;6;;;
2346;;3;0;;2016;12;2016-12-01;2016-12-06;5,0;4,0;1;1;;1;;;4;3;121;13;1;;141;0;1;13;;;13301;;;;;;;;;;;;;;;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;0;;0;;0;0;564,0;;0;;;
2347;;3;1;1;2016;12;2016-12-02;2017-01-02;32,0;22,0;1;2;;1;;;4;3;49;9;4;;10;0;1;13;;;13302;;;;;;;;;1;;;;;41;4;;;;0;1;;;1;0;0;0;0;1;1;0;0;;0;;;;;;;;0;220,0;;;La policía desalojó sin enfrentamiento;;
2348;;3;0;;2016;12;2016-12-02;2016-12-06;19,0;15,0;1;1;;1;;;4;3;1712;13;1;;538;0;1;13;;;13119;;;;;;;;;;;;;;;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;0;;0;;0;0;8070,0;;0;;;
2349;;3;1;1;2016;12;2016-12-02;2016-12-02;1,0;1,0;2;2;;5;;;12;9;188;2;8;;;0;1;13;;;13101;;;;;;;;;2;7;;;;41;;;;;0;6;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;;;
2350;;3;1;1;2016;12;2016-12-05;2017-01-16;43,0;30,0;2;2;;1;;;3;2;;;1;;64;0;1;8;;;08205;;;;;;;;;7;11;;;;41;24;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;1920,0;;5;La información de inicio y término se buscó de http://www.cooperativa.cl/noticias/pais/trabajo/denuncias/tras-43-dias-mineros-de-curanilahue-ponen-fin-a-la-huelga/2017-01-16/124640.html. Se pide al gobierno que cumpla con protocolo de acuerdo y retomar productividad de la mina;;
2351;;3;2;1;2016;12;2016-12-06;2016-12-14;9,0;7,0;1;1;;1;;;14;11;743;11;4;;363;0;1;13;;;13401;;;;;;;;;1;;;;;1;4;;;;0;6;;;1;0;0;0;0;0;0;0;0;;0;;5;1;;;;;0;2541,0;;;;;
2352;;3;2;1;2016;12;2016-12-06;2016-12-15;10,0;8,0;1;2;;1;;;3;2;793;13;1;;296;0;1;13;;;13502;;;;;;;;;5;6;1;;;1;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;2368,0;;;;;
2353;;3;1;2;2016;12;2016-12-06;2016-12-06;0,38;0,38;2;2;;2;;;9;7;;;7;;30;0;1;5;;;5109;;;5101;;;;;;7;5;;;;3;;;;;0;3;5;;1;0;0;0;0;0;0;0;0;;0;;;;;;;;0;#VALOR!;;6;Contra gestión de JUNAEB de TNE;;
2354;;3;3;2;2016;12;2016-12-07;2016-12-20;14,0;10,0;1;1;;1;;;13;10;2305;13;4;;564;0;1;14;10;11;14101;;;10101;;;11101;;;1;7;;;;1;17;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;5640,0;;5;;;
2355;;3;1;1;2016;12;2016-12-07;2016-12-07;1,0;1,0;1;2;;1;;;9;7;505;9;4;;339;1;1;13;;;13101;;;;;;;;;1;21;6;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;339,0;;5;;;
2356;;3;1;2;2016;12;2016-12-07;2016-12-14;8,0;6,0;1;1;;1;;;4;3;323;13;4;;114;0;1;6;;;;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;684,0;;0;;;
2357;;3;1;1;2016;12;2016-12-07;2017-01-17;42,0;29,0;2;2;;1;;;3;2;;;2;;65;0;1;8;;;8205;;;;;;;;;11;16;1;;;41;24;23;17;;0;3;4;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;2;1885,0;;6;información adicional sobre otras tácticas y fin de evento: http://www.radiovillafrancia.cl/mineros-de-mina-santa-ana-cierran-accesos-y-se-sepultan-vivos-hasta-tener-respuesta-del-gobierno-vencer-o-morir#sthash.NXUySUfe.dpbs, http://www.radiovillafrancia.cl/mineros-en-huelga-pasan-navidad-junto-a-sus-familias-a-650-mts-de-profundidad-en-la-mina-santa-ana-de-curanilahue#sthash.qFzikDOH.dpbs, http://www.elmostrador.cl/noticias/pais/2016/12/27/mineros-de-curanilahue-deponen-huelga-de-hambre/, http://www.aminera.com/2017/01/17/mineros-santa-ana-curanilahue-ponen-fin-huelga-tras-43-dias/;;
2358;;3;1;1;2016;12;2016-12-07;2016-12-07;0,4;0,4;2;2;;5;;;13;10;15074;4;8;;;0;1;13;;;13101;;;;;;;;;;;;;;2;11;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;1;0,0;;5;Descuento por paro ANEF por 17 días. Apoyo algunas /os diputadas/os;;
2359;;3;1;1;2016;12;2016-12-09;2016-12-13;5,0;3,0;1;2;;1;;;14;11;266;11;1;;203;0;1;8;;;08101;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;609,0;;5;;;
2360;;3;1;2;2016;12;2016-12-12;2016-12-12;1,0;1,0;2;2;;1;;;9;7;;11;6;;180;0;1;;;;01101;;;;;;;;;7;1;20;;;21;;;;;0;1;;;1;1;1;0;0;0;1;1;1;4;0;;;;;;;;2;180,0;;5;Protesta por falta de empleo luego de reconstrucción de Terminal. Detención de entrega de bono post terremoto. Desde EPI señalan que trabajadores no estarían dispuestos a trabajar;;
2361;;3;1;1;2016;12;2016-12-12;;;;2;2;;3;;;3;2;20338;13;1;;;0;1;2;;;02201;;;;;;;;;1;11;;;;21;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;No pago de gratificaciones;;
2362;;3;1;1;2016;12;2016-12-13;2016-12-28;16,0;12,0;1;2;;3;;;10;8;1537;12;4;;1419;0;3;;;;;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;3;1;6;;;;1;17028,0;;6;Apoyo de Movimiento Autonomista y Diputados Navarro y Boric;;
2363;;3;0;;2016;12;2016-12-16;2016-12-22;7,0;5,0;1;2;;1;;;1;1;773;12;4;;89;0;1;6;;;6115;;;;;;;;;1;;;;;4;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;445,0;;0;;;
2364;;3;1;1;2016;12;2016-12-19;;;;2;2;;1;;;1;1;2201;11;1;;;0;1;9;;;09201;;;;;;;;;1;;;;;21;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;La noticia es del miércoles 21/12. Hasta ese día se mantenía la huelga;;
2365;;3;1;1;2016;12;2016-12-19;;;;2;2;;43;;;13;10;;;8;;35;0;1;10;;;10108;;;;;;;;;10;;;;;41;;;;;0;5;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;La noticia es del martes 27/12. Hasta ese día se mantenía la huelga;;
2366;;3;1;2;2016;12;2016-12-21;;;;1;2;;1;;;13;10;86;8;1;;;0;1;11;;;11201;;;;;;;;;1;;;;;;;;;;0;1;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;En la noticia dice es legal, mas no sale en base DT. No se especifica demanda, pero se codificó como remuneración;;
2367;;3;1;2;2016;12;2016-12-22;2016-12-22;1,0;1,0;2;2;;8;;;2;1;;;3;;;0;1;3;;;03102;;;;;;;;;7;;;;;21;;;;;0;5;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;"Manifestación para que ""les devuelvan"" el terminal pesquero. En contra de renovación de patentes a locatarios";;
2368;;3;1;1;2016;12;2016-12-23;2016-12-23;0,4;0,4;2;2;;8;;;7;6;;;0;;120;0;1;8;;;08101;;;;;;;;;7;;;;;21;;;;;0;5;;;1;1;0;0;1;0;1;1;1;;0;;;;;;;;0;45,6;;5;Protesta por no poder vender;;
2369;;3;1;1;2016;12;2016-12-27;2016-12-30;4,0;4,0;1;1;;1;;;9;7;201;11;1;;26;1;2;9;8;;09202;;;08306;;;;;;1;;;;;41;;;;;0;2;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;2;104,0;;5;;;
2370;;3;0;;2016;12;2016-12-28;2017-01-19;23,0;13,0;1;2;;1;;;9;12;177;11;4;;42;0;1;13;;;13124;;;;;;;;;1;;;;;4;21;;;;0;1;;;1;0;0;0;0;0;1;0;0;;0;;;;;;;;0;546,0;;;;;
2371;;3;1;1;2016;12;2016-12-29;2016-12-29;0,4;0,4;2;2;;1;;;2;1;;;11;;;0;1;1;;;01101;;;;;;;;;13;;;;;21;;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;Ley de Pesca. Se codifica como sindicato general pues no se especifican organizaciones/sindicatos;;
2372;;3;1;2;2016;12;2016-12-30;2016-12-30;1,0;1,0;2;2;;5;;;14;11;;9;8;;;0;1;14;;;14101;;;;;;;;;4;;;;;4;;;;;0;6;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;;5;;;
2373;;3;1;1;2016;12;2016-12-30;;;;2;;;2;;7;;;;;1;;500;0;1;8;;;8101;-368.053.314;-730.522.171;;;;;;;1;;;;;1;42;43;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;0,0;3;Beatriz;;;
2374;;3;1;1;2017;1;2017-01-05;2017-01-05;0,1;0,1;2;;;5;14;17;;;;;1;;;0;1;14;;;14204;-40.334.079;-7.295.065;;;;;;;2;4;;;;4;;;;;0;4;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;1;0,0;2;Beatriz;;;
2375;;3;2;1;2017;1;2017-01-05;2017-01-05;0,3;0,3;2;;;5;1;15;;;;;1;;;0;1;5;;;5301;-3.282.724;-7.009.213;;;;;;;8;11;;;;44;;;;;0;3;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;2;Beatriz;;;
2376;;3;1;2;2017;1;2017-01-06;2017-01-19;15,0;11,0;1;2;;2;;3;;;2441;13;1;;43;0;2;4;3;;4201;-316.308;-711.653;4301;-30.604.304;-711.969.882;4102;-299.645.681;-712.651.438;1;11;7;;;42;;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;473,0;1;Beatriz;;;
2377;;3;1;2;2017;1;2017-01-06;2017-01-16;11,0;7,0;1;;;2;;3;;;584;11;2;;26;0;1;10;;;10301;-405.731.246;-731.386.632;;;;;;;1;11;;;;42;;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;182,0;1;Beatriz;;;
2378;;3;1;1;2017;1;2017-01-06;2017-01-18;13,0;9,0;1;1;;2;;2;;;1543;13;1;;496;0;1;2;;;2101;-24.411.448;-694.965.507;;;;;;;1;;;;;42;21;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;4464,0;1;Beatriz;;;
2379;;3;1;1;2017;1;2017-01-06;2017-01-06;0,3;0,3;2;;;5;1;14;;;;;8;;;0;1;12;;;12301;-532.957.345;-703.698.614;;;;;;;8;11;;;;44;;;;;0;3;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;2;Beatriz;;;
2380;;3;1;1;2017;1;2017-01-09;2017-01-09;1,0;1,0;2;;;2;;12;;;;;1;;32;0;1;13;;;13110;-335.116.194;-70.601.596;;;;;;;11;;;;;4;;;;;0;2;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;32,0;;Beatriz;;;
2381;;3;1;2;2017;1;2017-01-09;2017-01-20;12,0;10,0;1;2;;2;;19;;;105;7;1;;44;0;1;2;;;2101;-236.465.764;-703.967.261;;;;;;;1;;;;;42;8;15;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;440,0;1;Beatriz;;;
2382;;3;1;1;2017;1;2017-01-10;2017-01-10;0,3;0,3;2;;;5;1;14;;;;;8;;;0;1;15;;;15101;-18.4;-703.167;;;;;;;8;11;;;;44;;;;;0;3;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;2;Beatriz;;;
2383;;3;1;1;2017;1;2017-01-10;;;;2;;;5;14;17;;;;;6;;4;0;1;8;;;8110;-367.406.166;-731.088.692;8111;-36.613.308;-72.954.614;;;;1;11;;;;24;;;;;0;4;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;;Beatriz;;;
2384;;3;0;;2017;1;2017-01-12;2017-01-19;8,0;6,0;1;1;;2;;9;;;298;9;1;;57;0;1;13;;;13108;-334.328.585;-706.791.881;;;;;;;1;21;;;;4;42;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;342,0;1;Beatriz;;;
2385;;3;6;1;2017;1;2017-01-12;2017-01-26;15,0;11,0;1;1;144688;2;;8;;;4449;13;4;;617;0;1;13;;;13125;-333.639.527;-70.766.205;;;;;;;1;5;;;;42;4;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;6787,0;ARTICULO 369;Beatriz;Huelga de ID legal 144688 duró hasta el 31/01;;
2386;;3;13;3;2017;1;2017-01-12;2017-01-13;2,0;2,0;2;;;5;1;14;;;;;8;;;0;3;;;;;;;;;;;;;13;;;;;39;;;;;0;3;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;2;Beatriz;;;
2387;;3;2;2;2017;1;2017-01-13;2017-02-20;39,0;27,0;1;;;1;;9;;;708;12;1;;25;0;1;15;;;15101;-184.549.009;-703.017.712;;;;;;;1;11;12;;;42;24;2;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;5;1;;;;;1;675,0;1;Beatriz;;;
2388;;3;1;2;2017;1;2017-01-17;2017-02-28;43,0;31,0;1;2;;1;;3;;;240;12;1;;148;0;1;2;;;2102;-230.985.013;-704.455.041;;;;;;;1;;;;;42;21;37;;;0;1;;;0;0;0;0;1;1;0;0;0;;0;;;;;;;;0;4588,0;SERVICIO MEDIACION (ART. 354);Beatriz;;;
2389;;3;1;1;2017;1;2017-01-20;2017-01-20;1,0;1,0;2;;;5;9;14;;;;;10;FRENTE DE TRABAJADORES;42;0;1;10;;;10101;-414.689.981;-729.441.622;;;;;;;8;5;;;;41;;;;;1;6;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;1;42,0;1;Beatriz;;;
2390;;3;0;;2017;1;2017-01-31;2017-02-03;4,0;4,0;1;1;;2;;12;;;;;1;;8;;1;13;;;13120;-33.464.157;-706.044.374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,0;ARTICULO 369;Beatriz;;;
2391;;3;1;1;2017;1;2017-01-31;2017-02-11;12,0;9,0;1;2;;2;;6;;;1585;13;1;;216;1;1;5;;;5301;-328.340.562;-706.032.629;;;;;;;1;;;;;42;;;;;0;2;;;0;0;0;0;1;0;0;0;0;;0;;5;5;;;;;0;1944,0;1;Beatriz;;;
2392;;3;3;3;2017;2;2017-02-02;2017-03-10;37,0;27,0;1;;;2;;8;;;266;9;1;;17;1;1;9;;;9101;-387.354.818;-726.096.471;9211;-3.823.439;-723.329.913;9120;-392.812.911;-722.262.976;1;11;;;;4;42;;;;1;2;;;1;1;1;1;1;0;0;0;0;1;0;;5;1;;;;;0;459,0;1;Beatriz;;;
2393;;3;2;1;2017;2;2017-02-06;2017-02-06;0,3;0,3;2;;;5;9;14;;;;;8;;;0;1;13;;;13301;-335.116.194;-70.601.596;;;;;;;5;;;;;43;;;;;0;6;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;1;Beatriz;;;
2394;;3;1;2;2017;2;2017-02-08;2017-02-08;1,0;1,0;2;;;2;;8;;;;;5;;;1;1;2;;;2101;-235.710.294;-703.740.556;;;;;;;6;20;;;;3;;;;;0;2;7;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;3;Beatriz;;;
2395;;3;2;2;2017;2;2017-02-09;2017-03-11;31,0;22,0;1;2;145136-145137;2;;2;;;19;1;1;;128;1;1;2;;;2102;-230.793.003;-703.772.616;;;;;;;1;;;;;42;21;3;1;;0;2;;;0;0;0;0;1;1;0;0;0;;0;;5;6;;;;;1;2816,0;1;Beatriz;;;
2396;;3;31;3;2017;2;2017-02-09;2017-03-24;44,0;32,0;1;2;;2;;2;;;4489;13;1;;2513;0;1;2;;;2101;-236.641.069;-70.401.032;;;;;;;1;;;;;42;20;39;21;1;0;1;;;1;1;1;1;1;1;0;1;1;;0;;5;6;;;;;1;80416,0;ARTICULO 369;Beatriz;;;
2397;;3;5;3;2017;2;2017-02-15;2017-02-16;0,5;0,5;2;;;2;;8;;;102;12;7;;;1;1;5;;;5101;-33025;-716.166.667;;;;;;;7;;;;;43;39;;;;0;1;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;0,0;1;Beatriz;;;
2398;;3;3;3;2017;2;2017-02-17;2017-02-17;0,2;0,2;2;;;2;;8;;;43;10;10;UNIÓN DE TRABAJADORES;120;1;1;10;;;10101;-41.484.866;-72.959.626;;;;;;;7;;;;;4;41;;;;0;2;;;0;0;0;0;1;0;0;0;0;;0;;5;3;;;;;0;22,8;1;Beatriz;;;
2399;;3;1;1;2017;2;2017-02-22;2017-02-23;2,0;2,0;1;1;;2;;6;;;;;1;;71;1;2;2;13;;2101;-236.167.647;-703.855.696;13130;-334.836.365;-706.567.581;13126;-334.159.335;-706.966.247;1;21;;;;42;;;;;0;2;;;0;0;0;0;1;0;0;0;0;;0;;5;5;;;;;0;142,0;1;Beatriz;;;
2400;;3;1;1;2017;2;2017-02-27;2017-03-04;6,0;5,0;2;;;42;14;17;;;;;5;;;0;1;9;;;9120;-392.820.124;-722.307.798;;;;;;;1;;;;;42;;;;;0;6;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;0,0;1;Beatriz;;;
2401;;3;3;3;2017;2;2017-03-01;2017-03-10;37,0;27,0;2;;;2;;10;;;;13;2;;30;1;1;9;;;9101;-387.354.818;-726.096.471;9211;-3.823.439;-723.329.913;9120;-392.812.911;-722.262.976;1;11;;;;4;42;;;;1;2;;;1;1;1;1;1;0;0;0;0;1;0;;5;1;;;;;0;810,0;;Beatriz;;;
2402;;3;1;2;2017;3;2017-03-01;2017-03-03;3,0;3,0;2;;;43;;16;;;;;8;;600;0;1;6;;;6301;-345.771.117;-709.890.309;;;;;;;1;;;;;41;2;1;;;0;5;;;1;0;0;0;1;0;0;0;0;;0;;;;;;;;2;1800,0;2;Beatriz;;;
2404;;3;1;1;2017;3;2017-03-02;2017-03-02;;;2;;;8;;8;;;;;0;;;0;1;5;;;5101;-33.047.238;-716.126.885;5109;-330.153.481;-715.500.276;;;;13;;;;;3;;;;;0;3;;;0;0;0;0;0;0;0;0;0;;0;;;;;;;;0;0,0;3;Beatriz;;;
2405;;3;0;;2017;3;2017-03-03;2017-04-07;36,0;26,0;1;1;;2;;19;;;344;12;1;;12;;1;13;;;13131;-335.327.915;-706.349.098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;312,0;ARTICULO 369;Beatriz;;;
2406;;3;1;1;2017;3;2017-03-03;2017-03-09;7,0;5,0;1;1;;2;;4;;;57;12;1;;40;1;1;8;;;8112;-367.805.857;-731.261.091;;;;;;;1;;;;;42;4;;;;0;2;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;0;200,0;1;Beatriz;;;
2407;;3;2;1;2017;3;2017-03-03;2017-03-06;3,0;2,0;2;;;43;;16;;;;;6;;3;0;1;8;;;8106;-370.920.575;-731.545.822;;;;;;;2;;;;;24;;;;;0;5;;;0;0;0;0;1;0;0;0;0;;0;;;;;;;;1;6,0;1;Beatriz;;;
